times,urls
2012-10-15T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121015_0600.h5
2012-10-15T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121015_1200.h5
2012-10-15T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121015_1800.h5
2012-10-16T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121016_0000.h5
2012-10-16T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121016_0600.h5
2012-10-16T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121016_1200.h5
2012-10-16T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121016_1800.h5
2012-10-17T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121017_0000.h5
2012-10-17T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121017_0600.h5
2012-10-17T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121017_1200.h5
2012-10-17T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121017_1800.h5
2012-10-18T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121018_0000.h5
2012-10-18T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121018_0600.h5
2012-10-18T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121018_1200.h5
2012-10-18T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121018_1800.h5
2012-10-19T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121019_0000.h5
2012-10-19T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121019_0600.h5
2012-10-19T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121019_1200.h5
2012-10-19T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121019_1800.h5
2012-10-20T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121020_0000.h5
2012-10-20T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121020_0600.h5
2012-10-20T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121020_1200.h5
2012-10-20T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121020_1800.h5
2012-10-21T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121021_0000.h5
2012-10-21T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121021_0600.h5
2012-10-21T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121021_1200.h5
2012-10-21T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121021_1800.h5
2012-10-22T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121022_0000.h5
2012-10-22T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121022_0600.h5
2012-10-22T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121022_1200.h5
2012-10-22T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121022_1800.h5
2012-10-23T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121023_0000.h5
2012-10-23T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121023_0600.h5
2012-10-23T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121023_1200.h5
2012-10-23T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121023_1800.h5
2012-10-24T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121024_0000.h5
2012-10-24T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121024_0600.h5
2012-10-24T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121024_1200.h5
2012-10-24T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121024_1800.h5
2012-10-25T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121025_0000.h5
2012-10-25T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121025_0600.h5
2012-10-25T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121025_1200.h5
2012-10-25T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121025_1800.h5
2012-10-26T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121026_0000.h5
2012-10-26T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121026_0600.h5
2012-10-26T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121026_1200.h5
2012-10-26T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121026_1800.h5
2012-10-27T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121027_0000.h5
2012-10-27T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121027_0600.h5
2012-10-27T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121027_1200.h5
2012-10-27T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121027_1800.h5
2012-10-28T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121028_0000.h5
2012-10-28T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121028_0600.h5
2012-10-28T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121028_1200.h5
2012-10-28T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121028_1800.h5
2012-10-29T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121029_0000.h5
2012-10-29T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121029_0600.h5
2012-10-29T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121029_1200.h5
2012-10-29T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121029_1800.h5
2012-10-30T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121030_0000.h5
2012-10-30T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121030_0600.h5
2012-10-30T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121030_1200.h5
2012-10-30T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121030_1800.h5
2012-10-31T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121031_0000.h5
2012-10-31T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121031_0600.h5
2012-10-31T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121031_1200.h5
2012-10-31T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/10/AFTmap_20121031_1800.h5
2012-11-01T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121101_0000.h5
2012-11-01T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121101_0600.h5
2012-11-01T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121101_1200.h5
2012-11-01T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121101_1800.h5
2012-11-02T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121102_0000.h5
2012-11-02T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121102_0600.h5
2012-11-02T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121102_1200.h5
2012-11-02T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121102_1800.h5
2012-11-03T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121103_0000.h5
2012-11-03T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121103_0600.h5
2012-11-03T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121103_1200.h5
2012-11-03T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121103_1800.h5
2012-11-04T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121104_0000.h5
2012-11-04T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121104_0600.h5
2012-11-04T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121104_1200.h5
2012-11-04T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121104_1800.h5
2012-11-05T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121105_0000.h5
2012-11-05T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121105_0600.h5
2012-11-05T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121105_1200.h5
2012-11-05T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121105_1800.h5
2012-11-06T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121106_0000.h5
2012-11-06T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121106_0600.h5
2012-11-06T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121106_1200.h5
2012-11-06T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121106_1800.h5
2012-11-07T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121107_0000.h5
2012-11-07T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121107_0600.h5
2012-11-07T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121107_1200.h5
2012-11-07T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121107_1800.h5
2012-11-08T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121108_0000.h5
2012-11-08T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121108_0600.h5
2012-11-08T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121108_1200.h5
2012-11-08T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121108_1800.h5
2012-11-09T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121109_0000.h5
2012-11-09T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121109_0600.h5
2012-11-09T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121109_1200.h5
2012-11-09T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121109_1800.h5
2012-11-10T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121110_0000.h5
2012-11-10T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121110_0600.h5
2012-11-10T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121110_1200.h5
2012-11-10T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121110_1800.h5
2012-11-11T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121111_0000.h5
2012-11-11T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121111_0600.h5
2012-11-11T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121111_1200.h5
2012-11-11T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121111_1800.h5
2012-11-12T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121112_0000.h5
2012-11-12T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121112_0600.h5
2012-11-12T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121112_1200.h5
2012-11-12T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121112_1800.h5
2012-11-13T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121113_0000.h5
2012-11-13T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121113_0600.h5
2012-11-13T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121113_1200.h5
2012-11-13T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121113_1800.h5
2012-11-14T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121114_0000.h5
2012-11-14T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121114_0600.h5
2012-11-14T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121114_1200.h5
2012-11-14T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121114_1800.h5
2012-11-15T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121115_0000.h5
2012-11-15T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121115_0600.h5
2012-11-15T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121115_1200.h5
2012-11-15T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121115_1800.h5
2012-11-16T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121116_0000.h5
2012-11-16T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121116_0600.h5
2012-11-16T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121116_1200.h5
2012-11-16T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121116_1800.h5
2012-11-17T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121117_0000.h5
2012-11-17T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121117_0600.h5
2012-11-17T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121117_1200.h5
2012-11-17T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121117_1800.h5
2012-11-18T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121118_0000.h5
2012-11-18T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121118_0600.h5
2012-11-18T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121118_1200.h5
2012-11-18T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121118_1800.h5
2012-11-19T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121119_0000.h5
2012-11-19T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121119_0600.h5
2012-11-19T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121119_1200.h5
2012-11-19T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121119_1800.h5
2012-11-20T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121120_0000.h5
2012-11-20T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121120_0600.h5
2012-11-20T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121120_1200.h5
2012-11-20T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121120_1800.h5
2012-11-21T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121121_0000.h5
2012-11-21T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121121_0600.h5
2012-11-21T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121121_1200.h5
2012-11-21T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121121_1800.h5
2012-11-22T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121122_0000.h5
2012-11-22T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121122_0600.h5
2012-11-22T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121122_1200.h5
2012-11-22T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121122_1800.h5
2012-11-23T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121123_0000.h5
2012-11-23T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121123_0600.h5
2012-11-23T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121123_1200.h5
2012-11-23T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121123_1800.h5
2012-11-24T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121124_0000.h5
2012-11-24T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121124_0600.h5
2012-11-24T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121124_1200.h5
2012-11-24T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121124_1800.h5
2012-11-25T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121125_0000.h5
2012-11-25T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121125_0600.h5
2012-11-25T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121125_1200.h5
2012-11-25T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121125_1800.h5
2012-11-26T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121126_0000.h5
2012-11-26T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121126_0600.h5
2012-11-26T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121126_1200.h5
2012-11-26T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121126_1800.h5
2012-11-27T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121127_0000.h5
2012-11-27T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121127_0600.h5
2012-11-27T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121127_1200.h5
2012-11-27T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121127_1800.h5
2012-11-28T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121128_0000.h5
2012-11-28T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121128_0600.h5
2012-11-28T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121128_1200.h5
2012-11-28T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121128_1800.h5
2012-11-29T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121129_0000.h5
2012-11-29T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121129_0600.h5
2012-11-29T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121129_1200.h5
2012-11-29T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121129_1800.h5
2012-11-30T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121130_0000.h5
2012-11-30T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121130_0600.h5
2012-11-30T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121130_1200.h5
2012-11-30T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/11/AFTmap_20121130_1800.h5
2012-12-01T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121201_0000.h5
2012-12-01T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121201_0600.h5
2012-12-01T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121201_1200.h5
2012-12-01T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121201_1800.h5
2012-12-02T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121202_0000.h5
2012-12-02T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121202_0600.h5
2012-12-02T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121202_1200.h5
2012-12-02T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121202_1800.h5
2012-12-03T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121203_0000.h5
2012-12-03T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121203_0600.h5
2012-12-03T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121203_1200.h5
2012-12-03T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121203_1800.h5
2012-12-04T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121204_0000.h5
2012-12-04T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121204_0600.h5
2012-12-04T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121204_1200.h5
2012-12-04T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121204_1800.h5
2012-12-05T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121205_0000.h5
2012-12-05T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121205_0600.h5
2012-12-05T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121205_1200.h5
2012-12-05T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121205_1800.h5
2012-12-06T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121206_0000.h5
2012-12-06T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121206_0600.h5
2012-12-06T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121206_1200.h5
2012-12-06T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121206_1800.h5
2012-12-07T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121207_0000.h5
2012-12-07T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121207_0600.h5
2012-12-07T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121207_1200.h5
2012-12-07T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121207_1800.h5
2012-12-08T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121208_0000.h5
2012-12-08T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121208_0600.h5
2012-12-08T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121208_1200.h5
2012-12-08T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121208_1800.h5
2012-12-09T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121209_0000.h5
2012-12-09T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121209_0600.h5
2012-12-09T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121209_1200.h5
2012-12-09T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121209_1800.h5
2012-12-10T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121210_0000.h5
2012-12-10T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121210_0600.h5
2012-12-10T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121210_1200.h5
2012-12-10T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121210_1800.h5
2012-12-11T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121211_0000.h5
2012-12-11T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2012/12/AFTmap_20121211_0600.h5
